"Id","Año","Mes","Fuente","Job Title","Description","Qualifications","Organization Name","EI","F","TE","OI","MC","P","EM"
"practicante administrativo logística buscar la optimización de los procesos manejados dentro del área de logística mediante el análisis y conocimiento de las operaciones y la implementación de proyectos trabajando manera conjunta con los miembros del área liderar la definición e implementación de proyectos de mejora continua para el coordinando con las distintas personas del área trabajar en definición de estándares y documentación de procesos del área de logística dar soporte en los procesos de trabajo diario e identificar nuevos proyectos para el área optimización y elaboración de reportes e informes de resultados para uso del área con interés en desarrollarse en el área de logística experiencia mínima 6 meses en puestos de practicante en el área conocimientos de inglés a nivel intermedio conocimientos de word power point excel nivel avanzado indispensable conocimientos tablas dinámicas y fórmulas avanzadas",2015,2,"symplicity","PRACTICANTE ADMINISTRATIVO LOGÍSTICA","Buscar la optimización de los procesos manejados dentro del área de logística mediante el análisis y conocimiento de las operaciones y la implementación de proyectos trabajando manera conjunta con los miembros del área.
Liderar la definición e implementación de proyectos de mejora continua para el coordinando con las distintas personas del área.
Trabajar en definición de estándares y documentación de procesos del área de logística.
Dar soporte en los procesos de trabajo diario e identificar nuevos proyectos para el área.
Optimización y elaboración de reportes e informes de resultados para uso del área.","Con interés en desarrollarse en el área de Logística.
Experiencia mínima 6 meses en puestos de practicante en el área.
Conocimientos de inglés a nivel intermedio.
Conocimientos de Word, Power Point, Excel nivel avanzado (indispensable conocimientos tablas dinámicas y fórmulas avanzadas).","Human Solutions SAC (20516500345)",,,,,,"X",
"jefe de contabilidad y finanza responsable de la administración contabilidad y planeamiento financiero de la empresa encargado de elaborar los reportes financieros y realizar transacciones financieras encargado de revisar analizar coordinar el presupuesto de la empresa administrar los activos fijos y gastos administrar el control de costos balances ratios de gestión y flujo de caja supervisar el cumplimiento de los plazos de cierre de la contabilidad impuestos responsable del área de facturación créditos cobranzas a proveedores y clientes velar por el cumplimiento de los procedimientos generales de la empresa otras funciones inherentes a su cargo experiencia de 3 años a más en posiciones similares dominio de microsoft office deseable manejo del idioma inglés",2014,2,"symplicity","Jefe de Contabilidad y Finanza","-	Responsable de la administración, contabilidad y planeamiento financiero de la empresa.
-	Encargado de elaborar los reportes financieros, y realizar transacciones financieras.
-	Encargado de revisar, analizar, coordinar el presupuesto de la empresa.
-	Administrar los activos fijos y gastos.
-	Administrar el control de costos, balances, ratios de gestión y flujo de caja.
-	Supervisar el cumplimiento de los plazos de cierre de la contabilidad/impuestos. 
-	Responsable del área de Facturación, Créditos, Cobranzas a Proveedores y Clientes.
-	Velar por el cumplimiento de los procedimientos generales de la empresa.
-	Otras funciones inherentes a su cargo.","-	Experiencia de 3 años a más  en posiciones similares.
-	Dominio de Microsoft Office. 
-	Deseable manejo del Idioma Inglés.","BDO Consulting S.A.C. (20389359841)",,"x",,,,"X",
"consultor de economía aplicada apoyo consultoría www apoyoconsultoria com es la empresa en servicios de asesoría empresarial en economía finanzas negocios y gestión pública ha sido reconocida como una de las mejores empresas para trabajar en el perú 2013 así como una de las mejores empresas para trabajar en américa latina 2014 por the great place to work institute el consultor de economía aplicada tiene las siguientes funciones 1 entender investigar y resumir dinámicas de mercados impactos de políticas o regulaciones de manera profunda y efectiva 2 procesamiento y análisis de información elaboración de modelos por ejemplo en excel manejo de herramientas estadísticas 3 preparación de reportes e informes 4 discutir y argumentar sus ideas y recomendaciones mayormente internamente pero eventualmente también con los clientes 5 habilidad de manejar varios proyectos a la vez multitasking con interés en temas de regulación competencia finanzas evaluación de impacto políticas públicas o estudios de demanda buen manejo de base de datos y modelos econométricos deseable pero no indispensable dominio del inglés oral y escrito",2014,8,"symplicity","Consultor de Economía Aplicada","APOYO Consultoría (www.apoyoconsultoria.com) es la empresa en servicios de asesoría empresarial en economía, finanzas, negocios y gestión pública. 

Ha sido reconocida como una de las Mejores Empresas para Trabajar en el Perú (2013), así como una de las Mejores Empresas para Trabajar en América Latina (2014) por The Great Place to Work Institute.

El Consultor de Economía Aplicada tiene las siguientes funciones:
1. Entender, investigar y resumir dinámicas de mercados, impactos de políticas o regulaciones de manera profunda y efectiva
2. Procesamiento y análisis de información, elaboración de modelos (por ejemplo, en Excel), manejo de herramientas estadísticas.
3. Preparación de reportes e informes.
4. Discutir y argumentar sus ideas y recomendaciones (mayormente internamente, pero eventualmente también con los clientes).
5. Habilidad de manejar varios proyectos a la vez (multitasking).","- Con interés en temas de regulación, competencia, finanzas, evaluación de impacto, políticas públicas, o estudios de demanda. 
- Buen manejo de base de datos y modelos econométricos (deseable pero no indispensable).
- Dominio del inglés oral y escrito.","APOYO Consultoría SAC (20260496281)",,"x","x","X","x",,
"gestor de planeamiento financiero liderar el proceso presupuestal de la compañía implementar un modelo dinámico de proyección de flujo de caja y balance general incorporar el modelo de costeo en decisiones de gestión y potenciar el modelo de rentabilidad por cliente implementar y mantener un modelo presupuestal en herramienta financiera elaborar forecasts y proyecciones de ganancias y pérdidas elaborar indicadores de balance general y análisis financieros para la gerencia monitorear la evolución del requerimiento patrimonial de la compañía y realizar las proyecciones necesarias dar soporte y seguimiento a clínica internacional en materia financiera elaborar reportes financieros para el centro corporativo y clasificadoras de riesgo elaborar diversos análisis financieros para la alta gerencia mínimo 2 años en puesto similar como analista senior de planeamiento financiero manejo de hyperion o erp o sap intermedio",2016,6,"symplicity","GESTOR DE PLANEAMIENTO FINANCIERO","- Liderar el proceso presupuestal de la Compañía.
- Implementar un modelo dinámico de proyección de flujo de caja y balance general.
- Incorporar el modelo de costeo en decisiones de gestión y potenciar el modelo de rentabilidad por cliente.
- Implementar y mantener un modelo presupuestal en herramienta financiera.
- Elaborar forecasts y proyecciones de Ganancias y Pérdidas.
- Elaborar indicadores de balance general y análisis financieros para la gerencia.
- Monitorear la evolución del requerimiento patrimonial de la compañía y realizar las proyecciones necesarias.
- Dar soporte y seguimiento a Clínica Internacional en materia financiera.
- Elaborar reportes financieros para el centro corporativo y clasificadoras de riesgo.
- Elaborar diversos análisis financieros para la alta gerencia.","- Mínimo 2 años en puesto similar como Analista Senior de Planeamiento Financiero.
- Manejo de Hyperion o ERP o SAP intermedio.","Rimac Internacional Compañía de Seguros y Reaseguros (20100041953)",,"x",,,,"X",
"asistente de costos y presupuestos elaboración de reportes de control de gestión sobre el seguimiento de gastos y consumos elaboración de reportes de indicadores de rentabilidad y costos soporte a las áreas en el sistema de control presupuestal elaboración de reportes e información del cierre mensual soporte a las áreas en el proceso de formulación presupuestal bachiller o titulado de las carreras de ingeniería industrial ingeniero de sistemas economía contabilidad o carreras afines al menos 1 año de experiencia en puestos similares deseable del sector industrial agroindustrial conocimiento de análisis de costos presupuestos finanzas y bases de datos manejo de excel a nivel avanzado macros deseable manejo de sql conocimiento de algún erp deseable",2016,2,"symplicity","Asistente de Costos y Presupuestos","-Elaboración de reportes de control de gestión sobre el seguimiento de gastos y consumos.
-Elaboración de reportes de indicadores de rentabilidad y costos.
-Soporte a las áreas en el sistema de control presupuestal.
-Elaboración de reportes e información del cierre mensual.
-Soporte a las áreas en el proceso de formulación presupuestal.","-Bachiller o titulado de las carreras de Ingeniería Industrial, Ingeniero de Sistemas, Economía, Contabilidad o carreras afines.
-Al menos 1 año de experiencia en puestos similares (Deseable del sector Industrial/Agroindustrial).
-Conocimiento de análisis de costos, presupuestos, finanzas y bases de datos.
-Manejo de excel a nivel avanzado (macros). Deseable manejo de SQL.
-Conocimiento de algún ERP. Deseable.","Redondos SA (20221084684)",,"x",,,"x",,
"asesores comerciales sect financiero responsable integral de la captación desarrollo fidelización y mantenimiento de clientes corporativos y empresariales de primer nivel responsable integral de la cartera asignada y de generar nuevos negocios proponer y ejecutar estrategias definidas para cada segmento de mercado asignado conocimiento de las tendencias del mercado y de la competencia asesoramiento integral a los prospectos sobre el servicio ofrecido resaltando las ventajas comparativas y únicas del servicio coordinar con las áreas y o personas involucradas en el proceso comercial ejecutar promociones establecidas por la jefatura y o director comercial planificar las visitas semanales a los prospectos agendar fechas horarios y las mejores rutas cumplir con ejecutar el plan de visitas semanales a los prospectos y elaborar reportes de gestión diarios respectivos cumplir con presentar la cantidad de cotizaciones establecidas por semana y con el ratio porcentual de efectividad establecido cumplir con los objetivos de ventas establecidos al mes en cantidad de clientes y monto de facturación reportar al jefe de ventas semanalmente sobre las ventas concretadas de cumplimiento del objetivo y porcentaje de probabilidad de cierre de ventas en la cartera de prospectos administrada experiencia mínima 2 a 4 años en ventas de productos o servicios de preferencia banca créditos tarjetas de crédito afp venta corporativa fondos mutuos y planes de jubilación laboratorio farmacéutico venta corporativa no personal de telefonía celular experiencia en atención fidelización y mantenimiento en clientes corporativos y empresariales",2013,6,"symplicity","Asesores Comerciales (Sect. Financiero)","Responsable integral de la captación, desarrollo, fidelización y mantenimiento de clientes Corporativos y Empresariales de primer nivel.
Responsable integral de la cartera asignada y de generar nuevos negocios.
Proponer y ejecutar estrategias definidas para cada segmento de mercado asignado.
Conocimiento de las tendencias del mercado y de la competencia.
Asesoramiento integral a los prospectos sobre el servicio ofrecido, resaltando las ventajas comparativas y únicas del servicio.
Coordinar con las áreas y/o personas involucradas en el proceso comercial.
Ejecutar promociones establecidas por la Jefatura y/o Director Comercial.
Planificar las visitas semanales a los prospectos, agendar fechas / horarios y las mejores rutas.
Cumplir con ejecutar el plan de visitas semanales a los prospectos y elaborar reportes de gestión diarios respectivos.
Cumplir con  presentar la cantidad de cotizaciones establecidas por semana y con el ratio porcentual de efectividad establecido.
Cumplir con los objetivos de ventas establecidos al mes, en cantidad de clientes y monto de facturación.
Reportar al Jefe de Ventas semanalmente sobre las ventas concretadas (% de cumplimiento del objetivo) y porcentaje de probabilidad de cierre de ventas en la cartera de prospectos administrada.","Experiencia: Mínima 2 a 4 años en ventas de productos o servicios (de preferencia BANCA - créditos, tarjetas de crédito, AFP venta corporativa, Fondos Mutuos y Planes de Jubilación, laboratorio farmacéutico, venta CORPORATIVA – no personal- de telefonía celular).
Experiencia en atención, fidelización y mantenimiento en clientes corporativos y empresariales.","LULLI & ASOCIADOS S.A.C. (20549575138)",,,,,,,"X"
"practicante de corresponsalía preparación de la información y envio trimestral de reporte de sbp a bancos corresponsales actualización y analisis de los reportes de corresponsales actualización de reporte de ingresos estimados por banco actualización de la base de los proyectos de inversión del país mantener actualizada la información de sbp ratings documentos normativos etc estudiantes de séptimo octavo y noveno ciclo de las carreras de economía negocios internacionales administración",2014,1,"symplicity","Practicante de Corresponsalía","Preparación de la información y envio trimestral de reporte de SBP a Bancos Corresponsales.

Actualización y analisis de los reportes de corresponsales.

Actualización de reporte de ingresos estimados por Banco.				
Actualización de la base de los proyectos de inversión del país.			

Mantener actualizada la información de SBP, ratings, documentos normativos, etc.","Estudiantes de séptimo, octavo y noveno ciclo de las carreras de Economía, Negocios Internacionales, Administración.","Scotiabank SAA (20100043140)",,,,,,"X",
"analista de seguro previsional analizar y consolidar la información de las principales variables que puedan afectar el resultado del negocio validar y monitorear los gastos del negocio analizar los procesos existentes y proponer mejoras gestionar requerimientos de sistemas consolidar y analizar la información necesaria para el presupuesto elaboración de cuadros y resumen de datos que permitan conocer el comportamiento y evolución del negocio revisar e identificar inconsistencia en el registro de datos de siniestros pagos en sap sistema de administración de pensiones elaborar los reportes de cuentas por cobrar en base a la información de cic y bono remitida por las afps validar y registrar devoluciones de pensiones bonos etc enviadas por las afps enviar al área comercial de rentas vitalicias la información de los primeros pagos de siniestros experiencia mínima de 5 años en posiciones similares conocimientos básicos de spp sistema privado de pensiones experiencia en manejo y consolidación de datos dominio de excel a nivel avanzado manejo de access y word a nivel intermedio",2014,10,"symplicity","Analista de Seguro Previsional","Analizar y consolidar la información de las principales variables que puedan afectar el resultado del negocio.
Validar y monitorear los gastos del negocio.
Analizar los procesos existentes y proponer mejoras. Gestionar requerimientos de sistemas.
Consolidar  y analizar la información necesaria para el presupuesto.
Elaboración de cuadros y resumen de datos que permitan conocer el comportamiento y evolución del negocio.
Revisar e identificar inconsistencia en el registro de datos de siniestros / pagos en SAP (Sistema de Administración de Pensiones).
Elaborar los reportes de cuentas por cobrar en base a la información de CIC y Bono remitida por las AFPs.
Validar y registrar devoluciones de pensiones, bonos, etc. enviadas por las AFPs.
Enviar al área comercial de Rentas Vitalicias la información de los primeros pagos de siniestros.","Experiencia mínima de 5 años en posiciones similares. 
Conocimientos básicos de SPP (Sistema Privado de Pensiones).
Experiencia en manejo y consolidación de datos. 
Dominio de Excel a nivel Avanzado.
Manejo de Access y Word a nivel intermedio.","Rimac Internacional Compañía de Seguros y Reaseguros (20100041953)",,,,,,"X",
"programa de trainee comercial si estás por terminar o ya acabaste la universidad y deseas empezar una línea de carrera en el mundo de la banca ésta puede ser tu oportunidad el programa tiene un periodo de capacitación y pasantía de 3 meses recibirás clases teóricas y prácticas en la universidad corporativa intercorp lo que te permitirá desarrollar una visión global de nuestro negocio y desempeñarte con éxito como analista de negocios en banca empresa banca institucional o estructuración comercial el programa empieza el 16 de febrero qué requisitos debes cumplir ser egresado del 2013 diciembre y 2014 marzo julio y diciembre de las carreras de administración economía contabilidad y o ingeniería industrial contar como mínimo con seis meses de experiencia ya sea laboral o como practicante tener alta capacidad de análisis comunicación efectiva orientación a resultados y muchas ganas de pertenecer a interbank",2015,1,"symplicity","Programa de Trainee Comercial","Si estás por terminar o ya acabaste la universidad y deseas empezar una línea de carrera en el mundo de la Banca, ¡Ésta puede ser tu oportunidad! 

El programa tiene un periodo de capacitación y pasantía de 3 meses. Recibirás clases teóricas y prácticas en la Universidad Corporativa Intercorp, lo que te permitirá desarrollar una visión global de nuestro negocio y desempeñarte con éxito como Analista de Negocios en Banca Empresa, Banca Institucional o Estructuración Comercial. 
El programa empieza el 16 de Febrero.","¿Qué requisitos debes cumplir?
-	Ser egresado del 2013 (Diciembre) y 2014 (Marzo, Julio y Diciembre) de las carreras de Administración, Economía, Contabilidad y/o Ingeniería Industrial. 
-	Contar como mínimo con seis meses de experiencia, ya sea laboral o como practicante. 
-	Tener alta capacidad de análisis, comunicación efectiva, orientación a resultados y muchas ganas de pertenecer a Interbank.","Banco Internacional del Perú-INTERBANK (20100053455)",,"x",,,,,
"analista senior de tesoreria supervisar los registros en el sif elaboración y análisis de los flujos de caja comparativos reales vs presupuestos elaboración y análisis de los flujos de caja proyectados elaborar detalles de los estados financieros verificar que los pagos aprobados de proveedores y nominas se hagan efectivos seguimiento a las operaciones financieras préstamos leasing avances etc y negociación de las tasas de interés para descuentos de letras experiencia mínima de 3 años como analista de tesorería y o posiciones afines",2015,12,"symplicity","Analista Senior de Tesoreria","- Supervisar los registros en el SIF.
- Elaboración y análisis de los flujos de caja comparativos (reales vs. presupuestos).
- Elaboración y análisis de los flujos de caja Proyectados.
- Elaborar detalles de los Estados Financieros.
- Verificar  que los pagos aprobados de  proveedores y Nominas se hagan efectivos.
- Seguimiento a las Operaciones Financieras (Préstamos, Leasing, avances, etc) y negociación de las tasas de interés para descuentos de letras.","- Experiencia mínima de 3 años como Analista de tesorería y/o posiciones afines.","YOBEL SUPPLY CHAIN MANAGEMENT (20100074029)",,"x",,,,,"X"
"analista junior de planeamiento financiero revisar y analizar los estados financieros de las empresas asignadas actualizar los modelos y proyecciones financieras elaborar cuadros de seguimiento presupuestal e indicadores de desempeño para las empresas asignadas elaborar presentaciones y reportes para la gerencia y el directorio dar soporte al gerente de planeamiento financiero de la red poseer conocimientos contables y de finanzas valorización de empresas análisis y proyección de eeff evaluación de proyectos y teoría del portafolio contar con experiencia en inversiones finanzas corporativas planeamiento financiero o afines",2015,11,"symplicity","Analista Junior de Planeamiento Financiero","Revisar y analizar los estados financieros de las empresas asignadas.
Actualizar los modelos y proyecciones financieras.
Elaborar cuadros de seguimiento presupuestal e indicadores de desempeño para las empresas asignadas
Elaborar presentaciones y reportes para la gerencia y el directorio.
Dar soporte al gerente de planeamiento financiero de la red.","Poseer conocimientos  contables y de finanzas: valorización de empresas; análisis  y proyección de EEFF; evaluación de proyectos; y teoría del portafolio.
Contar con experiencia en inversiones, finanzas corporativas, planeamiento financiero o afines.","El Pacifico Peruano -Suiza CIA SEG Y REA (20100035392)",,"x",,,,,
"practicante profesional de alm e inversiones tesorería análisis y seguimiento de las principales variables del sistema financiero internacional y local que afectan la gestión de la tesorería apoyo en la determinación de las tasas de transferencia del banco y en el procesamiento de datos para el ingreso de las tasas de transferencia en el sistema bt gestión de límites de riesgos de mercado y líneas de riesgo crediticia a las que están afectas las posiciones de la tesorería análisis de niveles de liquidez del sistema financiero y actualización diaria del reporte de liquidez análisis de movimiento de los principales clientes del banco cuenta corriente ahorro depósitos a plazo conocimientos en finanzas y mercado de capitales macroeconomía política monetaria y matemáticas financieras",2014,8,"symplicity","Practicante Profesional de ALM e Inversiones / Tesorería","- Análisis y seguimiento de las principales variables del Sistema Financiero Internacional y local, que afectan la gestión de la Tesorería.
- Apoyo en la determinación de las Tasas de Transferencia del Banco y en el procesamiento de datos para el ingreso de las tasas de transferencia en el sistema BT.
- Gestión de límites de riesgos de mercado y líneas de riesgo crediticia a las que están afectas las posiciones de la tesorería.
- Análisis de niveles de liquidez del sistema financiero y actualización diaria del reporte de liquidez.
- Análisis de  movimiento de los principales clientes del banco, cuenta corriente, ahorro, depósitos a plazo.","- Conocimientos en Finanzas y Mercado de Capitales, Macroeconomía, Política Monetaria y Matemáticas Financieras.","Scotiabank SAA (20100043140)",,"x","x",,"x",,"X"
"asistente de cobranzas nuestro cliente grupo de gran envergadura del sector inmobiliario dedicado al arrendamiento de inmuebles a corporaciones y empresas y a la venta de terrenos con financiamiento directo para construcciones residenciales responsable de controlar y administrar el cumplimiento de las obligaciones de pago de los clientes en el marco de los contratos de alquiler y venta de inmuebles involucra la coordinación del envío de facturas preparación de planilla de cobranzas diaria y o semanal y la verificación del abono de los clientes así como emisión de informes y estados de cuenta de los mismos y elaboración y control del refinanciamiento de deudas experiencia mínima de dos años como asistente de cobranzas ideal con alguna exposición a finanzas análisis contables manejo de indicadores y trato con clientes ideal experiencia en el mismo rubro no indispensable indispensable buen manejo de tablas dinámicas",2013,4,"symplicity","Asistente de Cobranzas","Nuestro cliente, grupo de gran envergadura del sector inmobiliario, dedicado al arrendamiento de inmuebles a corporaciones y empresas y a la venta de terrenos con financiamiento directo para construcciones residenciales.
 
Responsable de controlar y administrar el cumplimiento de las obligaciones de pago de los clientes en el marco de los contratos de alquiler y venta de inmuebles. Involucra la coordinación del envío de facturas, preparación de planilla de cobranzas diaria y/o semanal y la verificación del abono de los clientes, así como emisión de informes y estados de cuenta de los mismos y elaboración y control del refinanciamiento de deudas.","Experiencia mínima de dos años como asistente de cobranzas, ideal con alguna exposición a finanzas, análisis contables, manejo de indicadores y trato con clientes; ideal experiencia  en el mismo rubro (no indispensable). Indispensable buen manejo de Tablas Dinámicas.","Gargurevich & Asociados Consultores S.A. C (20508178655)",,"X",,,,,
"asistente especializado en sistemas y mecanismos institucionales de gestión ambiental y evaluación de impactos ambientales 1 objetivos de la posición brindar asistencia técnica en la evaluación diseño y propuestas de mecanismos e instrumentos institucionales y técnicos necesarios para la integración de la compensación ambiental en el sistema de evaluación ambiental en el perú trabajando en un marco colaborativo con minam senace y sociedad civil 1 1 funciones y responsabilidades i apoyar en la evaluación y formulación de instrumentos institucionales y técnicos para integrar la compensación ambiental en el seia y gestión ambiental en el ámbito de minam y senace ii promover y participar en actividades de asistencia técnica talleres reuniones de grupos de trabajo con funcionarios de minam senace sociedad civil sector privado enfocadas en la evaluación y diseño de mecanismos institucionales y capacidades para la gestión ambiental enfocado en seia y compensación ambiental iii elaborar informes técnicos documentos de trabajo reportes de actividades términos de referencia y otros iv desarrollar otras funciones relacionadas a su especialidad que le sean asignados por la coordinación del programa 1 2 coordinación y asistencia técnica desarrollará su trabajo bajo la coordinación de wcs y en un marco de colaboración y asistencia técnica con personal de wcs para los componentes ambientales información de líneas bases existentes y escenarios 1 estudios capacitación en temas de innovación en gestión pública sistema y estudios de impacto ambiental sistemas de información planificación ambiental entre otros 2 experiencia mínima de 3 años en el campo profesional académico en temas de institucionalidad gestión publica ambiental gestión ambiental seia 3 orientado a resultados 4 fácil adaptación a variados equipos de trabajo 5 claridad en redacción de documentos técnicos 6 adaptabilidad análisis orden planificación organización de información 7 comunicación a todo nivel",2014,11,"symplicity","Asistente especializado en sistemas y mecanismos  institucionales de gestión ambiental y evaluación de impactos ambientales","1.Objetivos de la Posición
Brindar asistencia técnica en la evaluación, diseño y propuestas de mecanismos e instrumentos institucionales y técnicos necesarios para  la integración de la compensación ambiental en el sistema  de evaluación ambiental en el Perú, trabajando  en un marco colaborativo con MINAM, SENACE y sociedad civil.

1.1 Funciones y Responsabilidades
i) Apoyar en la evaluación y formulación de instrumentos institucionales y técnicos para integrar la compensación ambiental en el SEIA y Gestión Ambiental en el ámbito de MINAM y SENACE.
ii) Promover y participar en actividades de asistencia técnica, talleres, reuniones de grupos de trabajo  con funcionarios de MINAM, SENACE, Sociedad civil , sector privado  , enfocadas  en  la evaluación y diseño de mecanismos institucionales y capacidades para la gestión ambiental,   enfocado en SEIA y compensación ambiental
iii) Elaborar informes técnicos, documentos de trabajo, reportes de actividades , términos de referencia y otros
iv) Desarrollar otras funciones relacionadas a su especialidad , que le sean asignados por la coordinación del programa
1.2 Coordinación y Asistencia Técnica
Desarrollará su trabajo bajo la coordinación  de WCS y  en un marco de colaboración  y asistencia técnica con personal de WCS  para los componentes ambientales, información de líneas bases existentes y escenarios","1. Estudios, capacitación en temas de innovación en gestión pública, sistema y estudios de impacto ambiental, sistemas de información, planificación ambiental, entre otros   
2. Experiencia mínima de 3 años  en el campo profesional, académico en temas de institucionalidad, gestión publica ambiental, gestión ambiental, SEIA
3. Orientado a resultados.
4. Fácil adaptación a variados equipos de trabajo.
5. Claridad en redacción de documentos técnicos.
6. Adaptabilidad, análisis, orden, planificación, organización de información.
7. Comunicación a todo nivel","Wildlife Conservation Society (20502381211)",,,,,,"X",
